5.350000000000000000e+02,5.500000000000000000e+01,4.000000000000000000e+00
6.500000000000000000e+01,8.150000000000000000e+02,5.000000000000000000e+00
2.700000000000000000e+01,9.000000000000000000e+00,6.400000000000000000e+01
