5.380000000000000000e+02,3.600000000000000000e+01,2.000000000000000000e+01
1.140000000000000000e+02,7.220000000000000000e+02,4.900000000000000000e+01
2.000000000000000000e+01,8.000000000000000000e+00,7.200000000000000000e+01
