5.150000000000000000e+02,7.900000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,8.620000000000000000e+02,0.000000000000000000e+00
4.800000000000000000e+01,2.300000000000000000e+01,2.900000000000000000e+01
